idx,construction_score,non_article_region_score,numeral_noun_score,just_noun_score,default_ann_corruption_score,default_ann_region_score,order_swap_corruption_score,order_swap_region_score,no_article_corruption_score,no_article_region_score,no_modifier_corruption_score,no_modifier_region_score,no_numeral_corruption_score,no_numeral_region_score
1444,-7.806575775146484,-9.867966651916504,-8.312740325927734,-11.074767112731934,-9.331067085266113,-9.331067085266113,-8.837947845458984,-11.243128776550293,-11.645023345947266,-11.645023345947266,-7.635130405426025,-10.641494750976562,-9.9406156539917,-15.221029281616211
1445,-7.829404354095459,-9.898405075073242,-8.3583984375,-11.166082382202148,-9.802543640136719,-9.802543640136719,-9.13486385345459,-11.639018058776855,-11.964276313781738,-11.964276313781738,-7.517341136932373,-10.464810371398926,-10.371526718139648,-16.513761520385742
1446,-7.261124610900879,-9.140698432922363,-7.22183895111084,-8.892964363098145,-9.004551887512207,-9.004551887512207,-8.48944091796875,-10.778453826904297,-11.372448921203613,-11.372448921203613,-7.298595428466797,-10.13669204711914,-9.430095672607422,-13.689468383789062
1447,-7.1069536209106445,-8.935137748718262,-6.913496971130371,-8.276280403137207,-8.649147033691406,-8.649147033691406,-8.235718727111816,-10.440157890319824,-10.955177307128906,-10.955177307128906,-7.350021839141846,-10.213831901550293,-9.283236503601074,-13.248891830444336
1448,-7.6298322677612305,-9.632308959960938,-7.959254264831543,-10.36779499053955,-9.485868453979492,-9.485868453979492,-8.913034439086914,-11.343243598937988,-11.34537124633789,-11.34537124633789,-7.652126312255859,-10.666988372802734,-9.351115226745605,-13.45252799987793
1449,-7.293824195861816,-9.184298515319824,-7.287237644195557,-9.023761749267578,-8.854934692382812,-8.854934692382812,-8.446155548095703,-10.72074031829834,-11.06486988067627,-11.06486988067627,-7.320573329925537,-10.169658660888672,-8.926865577697754,-12.179778099060059
1450,-6.144139289855957,-7.274572849273682,-5.373290538787842,-5.284578800201416,-6.598092079162598,-6.598092079162598,-6.756533145904541,-8.040064811706543,-8.63638687133789,-8.63638687133789,-5.547396659851074,-6.8557281494140625,-6.992906093597412,-6.685402870178223
1451,-8.028837203979492,-10.164314270019531,-8.757262229919434,-11.080167770385742,-10.172513008117676,-10.172513008117676,-9.334592819213867,-11.905323028564453,-12.669167518615723,-12.669167518615723,-8.809250831604004,-12.402674674987793,-10.093469619750977,-15.679590225219727
1452,-6.205824851989746,-7.351679801940918,-5.476099491119385,-4.996971607208252,-7.545825958251953,-7.545825958251953,-7.232957363128662,-8.635595321655273,-8.874824523925781,-8.874824523925781,-5.905507564544678,-7.33320951461792,-7.1440863609313965,-6.98776388168335
1453,-6.714088439941406,-7.9870100021362305,-6.323206424713135,-6.267632007598877,-7.41864013671875,-7.41864013671875,-7.348719596862793,-8.780299186706543,-9.355791091918945,-9.355791091918945,-6.060544013977051,-7.539924621582031,-7.354026794433594,-7.407644271850586
1454,-8.294421195983887,-10.518425941467285,-9.288431167602539,-12.142504692077637,-9.859269142150879,-9.859269142150879,-9.172306060791016,-11.68894100189209,-12.231673240661621,-12.231673240661621,-8.10766315460205,-11.35029411315918,-9.9406156539917,-15.221029281616211
1455,-8.46813678741455,-10.750048637390137,-9.635862350463867,-12.837368965148926,-10.364585876464844,-10.364585876464844,-9.461554527282715,-12.074604988098145,-12.885672569274902,-12.885672569274902,-8.41491985321045,-11.811178207397461,-10.371526718139648,-16.513761520385742
1456,-7.5381598472595215,-9.510078430175781,-7.775908470153809,-9.117460250854492,-9.462800025939941,-9.462800025939941,-8.746633529663086,-11.121376991271973,-11.617511749267578,-11.617511749267578,-7.537536144256592,-10.495102882385254,-9.430095672607422,-13.689468383789062
1457,-7.281610488891602,-9.168011665344238,-7.2628092765808105,-8.091261863708496,-9.105324745178223,-9.105324745178223,-8.49372386932373,-10.784164428710938,-11.182571411132812,-11.182571411132812,-7.310935974121094,-10.155202865600586,-9.283236503601074,-13.248891830444336
1458,-7.999646186828613,-10.125393867492676,-8.698881149291992,-10.963406562805176,-9.903003692626953,-9.903003692626953,-9.0497407913208,-11.525520324707031,-12.0269775390625,-12.0269775390625,-7.961658954620361,-11.131287574768066,-9.351115226745605,-13.45252799987793
1459,-7.654078483581543,-9.66463565826416,-8.007745742797852,-9.581133842468262,-9.30339527130127,-9.30339527130127,-8.601669311523438,-10.92809009552002,-11.618176460266113,-11.618176460266113,-7.485992431640625,-10.417787551879883,-8.926865577697754,-12.179778099060059
1460,-6.559300899505615,-7.793525218963623,-6.065227508544922,-5.88066291809082,-7.042112350463867,-7.042112350463867,-7.25494384765625,-8.663079261779785,-9.23576831817627,-9.23576831817627,-6.18110466003418,-7.700672149658203,-6.992906093597412,-6.685402870178223
1461,-8.931365966796875,-11.36768627166748,-10.562320709228516,-12.666391372680664,-11.519886016845703,-11.519886016845703,-10.41303539276123,-13.343246459960938,-13.43298625946045,-13.43298625946045,-9.633072853088379,-13.638407707214355,-10.093469619750977,-15.679590225219727
1462,-6.710325717926025,-7.982306480407715,-6.316935062408447,-5.246277809143066,-8.543581008911133,-8.543581008911133,-7.901606559753418,-9.471407890319824,-9.304393768310547,-9.304393768310547,-6.617514610290527,-8.282551765441895,-7.1440863609313965,-6.98776388168335
1463,-7.167074680328369,-8.553242683410645,-7.078183650970459,-6.388151168823242,-8.45384407043457,-8.45384407043457,-7.966386318206787,-9.552382469177246,-9.850809097290039,-9.850809097290039,-6.458347320556641,-8.070328712463379,-7.354026794433594,-7.407644271850586
1464,-9.06848430633545,-11.550511360168457,-10.836557388305664,-13.214866638183594,-11.215919494628906,-11.215919494628906,-10.379936218261719,-13.299114227294922,-13.100729942321777,-13.100729942321777,-9.357573509216309,-13.22515869140625,-9.9406156539917,-15.221029281616211
1465,-9.08913516998291,-11.578045845031738,-10.877859115600586,-13.297470092773438,-11.68407154083252,-11.68407154083252,-10.545526504516602,-13.519902229309082,-13.502861022949219,-13.502861022949219,-9.601365089416504,-13.59084701538086,-10.371526718139648,-16.513761520385742
1466,-8.312033653259277,-10.541911125183105,-9.32365608215332,-10.18906307220459,-10.687712669372559,-10.687712669372559,-9.872088432312012,-12.621983528137207,-12.380175590515137,-12.380175590515137,-8.764354705810547,-12.335330963134766,-9.430095672607422,-13.689468383789062
1467,-7.797933101654053,-9.856443405151367,-8.295455932617188,-8.132661819458008,-10.34775161743164,-10.34775161743164,-9.39162826538086,-11.981371879577637,-11.588221549987793,-11.588221549987793,-8.110438346862793,-11.354455947875977,-9.283236503601074,-13.248891830444336
1468,-8.469720840454102,-10.752161979675293,-9.639032363891602,-10.819814682006836,-11.024580955505371,-11.024580955505371,-9.837324142456055,-12.575631141662598,-12.756485939025879,-12.756485939025879,-8.78056812286377,-12.359651565551758,-9.351115226745605,-13.45252799987793
1469,-8.233192443847656,-10.436788558959961,-9.165973663330078,-9.873697280883789,-10.372130393981934,-10.372130393981934,-9.465776443481445,-12.08023452758789,-12.360218048095703,-12.360218048095703,-8.577239036560059,-12.054656982421875,-8.926865577697754,-12.179778099060059
1470,-6.971350193023682,-8.308586120605469,-6.751976013183594,-5.898838520050049,-8.029570579528809,-8.029570579528809,-7.960131645202637,-9.544564247131348,-9.58784294128418,-9.58784294128418,-6.72197151184082,-8.421828269958496,-6.992906093597412,-6.685402870178223
1471,-7.438148021697998,-9.376729011535645,-8.408807754516602,-10.323558807373047,-9.763663291931152,-9.763663291931152,-8.86276626586914,-11.27622127532959,-11.338044166564941,-11.338044166564941,-8.21481704711914,-11.511024475097656,-10.333535194396973,-18.065629959106445
