idx,construction_score,non_article_region_score,numeral_noun_score,just_noun_score,default_ann_corruption_score,default_ann_region_score,order_swap_corruption_score,order_swap_region_score,no_article_corruption_score,no_article_region_score,no_modifier_corruption_score,no_modifier_region_score,no_numeral_corruption_score,no_numeral_region_score
14,-7.452433109283447,-7.880430698394775,-6.0856614112854,-2.632862091064453,-8.195562362670898,-8.195562362670898,-8.100847244262695,-9.227879524230957,-7.461655139923096,-7.461655139923096,-4.846127986907959,-6.599865913391113,-8.347285270690918,-10.088001251220703
15,-7.882255554199219,-8.381890296936035,-7.5900397300720215,-5.641618728637695,-8.032697677612305,-8.032697677612305,-8.01099967956543,-9.123058319091797,-7.867010593414307,-7.867010593414307,-6.216511249542236,-8.655441284179688,-8.187023162841797,-9.126433372497559
16,-6.260835647583008,-6.719633102416992,-5.851350784301758,-2.812138080596924,-8.815058708190918,-8.815058708190918,-7.951479911804199,-10.155755996704102,-8.62548542022705,-8.62548542022705,-4.430126667022705,-5.975863933563232,-7.242057800292969,-8.38553237915039
17,-6.399263381958008,-6.904202938079834,-6.1282057762146,-3.365847587585449,-9.378230094909668,-9.378230094909668,-8.269256591796875,-10.57945728302002,-8.703842163085938,-8.703842163085938,-4.362813949584961,-5.874894618988037,-7.755194187164307,-9.924942016601562
18,-6.357766628265381,-6.848874568939209,-6.045212745666504,-3.199862003326416,-9.228703498840332,-9.228703498840332,-8.091401100158691,-10.342318534851074,-8.929476737976074,-8.929476737976074,-5.0538010597229,-6.911375045776367,-7.4578938484191895,-9.033041000366211
19,-5.9471635818481445,-6.3014044761657715,-5.2240071296691895,-1.557450294494629,-8.45644474029541,-8.45644474029541,-7.716901779174805,-9.842985153198242,-8.327561378479004,-8.327561378479004,-4.418795108795166,-5.958866119384766,-7.071363925933838,-7.873450756072998
20,-6.381746768951416,-6.880847930908203,-6.093173027038574,-3.2957816123962402,-9.397915840148926,-9.397915840148926,-8.611613273620605,-11.035934448242188,-8.625061988830566,-8.625061988830566,-4.770036220550537,-6.485727787017822,-7.879106044769287,-10.296676635742188
21,-6.511538982391357,-7.053904056549072,-6.352757453918457,-3.4184718132019043,-8.536822319030762,-8.536822319030762,-7.918191909790039,-10.111372947692871,-8.685702323913574,-8.685702323913574,-4.327942371368408,-5.822587490081787,-7.242057800292969,-8.38553237915039
22,-6.784850120544434,-7.418319225311279,-6.899379730224609,-4.511716842651367,-9.08456039428711,-9.08456039428711,-8.22530746459961,-10.520859718322754,-9.064888954162598,-9.064888954162598,-4.406484127044678,-5.940399646759033,-7.755194187164307,-9.924942016601562
23,-6.673589706420898,-7.26997184753418,-6.676858901977539,-4.066675186157227,-8.87601375579834,-8.87601375579834,-8.062654495239258,-10.303988456726074,-9.136075973510742,-9.136075973510742,-5.053490161895752,-6.9109086990356445,-7.4578938484191895,-9.033041000366211
24,-5.988211631774902,-6.35613489151001,-5.306103229522705,-1.3251638412475586,-8.159872055053711,-8.159872055053711,-7.763527870178223,-9.905153274536133,-8.184588432312012,-8.184588432312012,-4.1583147048950195,-5.568145751953125,-7.071363925933838,-7.873450756072998
25,-6.4917378425598145,-7.027502536773682,-6.313155174255371,-3.3392677307128906,-9.0092134475708,-9.0092134475708,-8.551155090332031,-10.955322265625,-8.523024559020996,-8.523024559020996,-4.39017915725708,-5.915943145751953,-7.879106044769287,-10.296676635742188
26,-6.784947872161865,-7.418449401855469,-6.899575233459473,-5.678361892700195,-8.4693021774292,-8.4693021774292,-7.807229042053223,-9.963421821594238,-9.032115936279297,-9.032115936279297,-5.417133331298828,-7.45637321472168,-7.242057800292969,-8.38553237915039
27,-7.1131744384765625,-7.856085300445557,-7.556028842926025,-6.991269111633301,-8.96994400024414,-8.96994400024414,-8.064691543579102,-10.3067045211792,-9.439453125,-9.439453125,-5.683714389801025,-7.856245994567871,-7.755194187164307,-9.924942016601562
28,-6.670179843902588,-7.265425205230713,-6.670039176940918,-5.219289302825928,-8.545615196228027,-8.545615196228027,-7.831672668457031,-9.996013641357422,-9.007445335388184,-9.007445335388184,-5.665518283843994,-7.828950881958008,-7.4578938484191895,-9.033041000366211
29,-6.037798881530762,-6.422250747680664,-5.405277252197266,-2.6897659301757812,-8.064003944396973,-8.064003944396973,-7.694124221801758,-9.812615394592285,-8.105271339416504,-8.105271339416504,-4.846127986907959,-6.599865913391113,-7.071363925933838,-7.873450756072998
30,-7.372990131378174,-8.202506065368652,-8.07565975189209,-8.03053092956543,-8.699498176574707,-8.699498176574707,-8.231618881225586,-10.529274940490723,-9.618374824523926,-9.618374824523926,-6.216511249542236,-8.655441284179688,-7.879106044769287,-10.296676635742188
31,-6.0623555183410645,-6.3568339347839355,-7.5392913818359375,-2.7862906455993652,-7.424467086791992,-7.424467086791992,-7.0435967445373535,-8.469831466674805,-7.311906337738037,-7.311906337738037,-4.430126667022705,-5.975863933563232,-6.603565692901611,-11.181066513061523
32,-6.145634651184082,-6.460933685302734,-7.747490406036377,-3.2026891708374023,-7.5851240158081055,-7.5851240158081055,-7.173840522766113,-8.632637023925781,-7.411255359649658,-7.411255359649658,-4.362813949584961,-5.874894618988037,-6.742386817932129,-11.736350059509277
33,-6.225218772888184,-6.560412883758545,-7.946449279785156,-3.600607395172119,-7.900624752044678,-7.900624752044678,-7.406466007232666,-8.923418045043945,-7.551231861114502,-7.551231861114502,-5.0538010597229,-6.911375045776367,-6.96397590637207,-12.62270736694336
34,-5.950150012969971,-6.21657657623291,-7.258777141571045,-2.2252626419067383,-7.803956508636475,-7.803956508636475,-7.424106597900391,-8.945469856262207,-7.1994218826293945,-7.1994218826293945,-4.418795108795166,-5.958866119384766,-7.078492164611816,-13.080771446228027
35,-6.231677055358887,-6.568485260009766,-7.962594032287598,-3.6328964233398438,-7.6142730712890625,-7.6142730712890625,-7.254448890686035,-8.733396530151367,-7.525807857513428,-7.525807857513428,-4.770036220550537,-6.485727787017822,-6.65233039855957,-11.37612533569336
36,-6.292778015136719,-6.644861221313477,-8.115346908569336,-3.32786226272583,-7.38316011428833,-7.38316011428833,-6.967451572418213,-8.374651908874512,-7.4954729080200195,-7.4954729080200195,-4.327942371368408,-5.822587490081787,-6.603565692901611,-11.181066513061523
37,-6.527417182922363,-6.938159942626953,-8.701944351196289,-4.501057147979736,-7.546292304992676,-7.546292304992676,-7.119362831115723,-8.56454086303711,-7.769587993621826,-7.769587993621826,-4.406484127044678,-5.940399646759033,-6.742386817932129,-11.736350059509277
38,-6.436470031738281,-6.82447624206543,-8.474576950073242,-4.046322822570801,-7.802559852600098,-7.802559852600098,-7.318991184234619,-8.814075469970703,-7.776806354522705,-7.776806354522705,-5.053490161895752,-6.9109086990356445,-6.96397590637207,-12.62270736694336
39,-6.072176456451416,-6.369110107421875,-7.563844203948975,-2.2248573303222656,-7.687553405761719,-7.687553405761719,-7.349530220031738,-8.852250099182129,-7.249575614929199,-7.249575614929199,-4.1583147048950195,-5.568145751953125,-7.078492164611816,-13.080771446228027
40,-6.391961574554443,-6.768840789794922,-8.363306045532227,-3.8237805366516113,-7.474634170532227,-7.474634170532227,-7.13937520980835,-8.589555740356445,-7.6226654052734375,-7.6226654052734375,-4.39017915725708,-5.915943145751953,-6.65233039855957,-11.37612533569336
41,-6.580872535705566,-7.004979610443115,-8.835583686828613,-4.573121547698975,-7.823725700378418,-7.823725700378418,-7.167275428771973,-8.624431610107422,-7.995604991912842,-7.995604991912842,-5.417133331298828,-7.45637321472168,-6.603565692901611,-11.181066513061523
42,-6.750021934509277,-7.216416358947754,-9.25845718383789,-5.418869495391846,-8.012285232543945,-8.012285232543945,-7.346504211425781,-8.848466873168945,-8.197797775268555,-8.197797775268555,-5.683714389801025,-7.856245994567871,-6.742386817932129,-11.736350059509277
43,-6.447277069091797,-6.837985515594482,-8.501595497131348,-3.9051461219787598,-8.17286205291748,-8.17286205291748,-7.482876777648926,-9.018932342529297,-7.831657409667969,-7.831657409667969,-5.665518283843994,-7.828950881958008,-6.96397590637207,-12.62270736694336
44,-6.038769721984863,-6.3273515701293945,-7.480327606201172,-1.86260986328125,-8.18220043182373,-8.18220043182373,-7.597916603088379,-9.162732124328613,-7.361257553100586,-7.361257553100586,-4.846127986907959,-6.599865913391113,-7.078492164611816,-13.080771446228027
45,-6.877871036529541,-7.376227378845215,-9.578079223632812,-6.0581135749816895,-7.784493446350098,-7.784493446350098,-7.278522491455078,-8.763489723205566,-8.382583618164062,-8.382583618164062,-6.216511249542236,-8.655441284179688,-6.65233039855957,-11.37612533569336
46,-4.708098411560059,-5.269672870635986,-5.634188652038574,-3.409862995147705,-5.931250095367432,-5.931250095367432,-5.628565788269043,-6.343551158905029,-5.402490615844727,-5.402490615844727,-4.430126667022705,-5.975863933563232,-4.892679691314697,-7.667771816253662
47,-4.796885967254639,-5.373258590698242,-5.944944381713867,-4.031375408172607,-6.4566731452941895,-6.4566731452941895,-6.074683666229248,-6.8640217781066895,-5.553470134735107,-5.553470134735107,-4.362813949584961,-5.874894618988037,-5.466361999511719,-11.109864234924316
48,-4.817907810211182,-5.3977837562561035,-6.018521308898926,-4.178528308868408,-6.763010501861572,-6.763010501861572,-6.318396091461182,-7.148353099822998,-5.566032886505127,-5.566032886505127,-5.0538010597229,-6.911375045776367,-5.682334899902344,-12.405702590942383
49,-4.703904628753662,-5.264780044555664,-5.619510173797607,-3.3805065155029297,-6.32896614074707,-6.32896614074707,-5.959967613220215,-6.730186462402344,-5.485946178436279,-5.485946178436279,-4.418795108795166,-5.958866119384766,-5.411468505859375,-10.78050422668457
50,-4.76443338394165,-5.335397243499756,-5.831360816955566,-3.804208278656006,-6.556587219238281,-6.556587219238281,-6.193639278411865,-7.002803802490234,-5.463352203369141,-5.463352203369141,-4.770036220550537,-6.485727787017822,-5.513807773590088,-11.394539833068848
51,-4.9143853187561035,-5.510341167449951,-6.356192588806152,-3.4720492362976074,-5.7986836433410645,-5.7986836433410645,-5.5670342445373535,-6.271764278411865,-5.571584701538086,-5.571584701538086,-4.327942371368408,-5.822587490081787,-4.892679691314697,-7.667771816253662
52,-5.0387187004089355,-5.655396938323975,-6.791360378265381,-4.342384338378906,-6.287098407745361,-6.287098407745361,-5.992859840393066,-6.768560886383057,-5.821149826049805,-5.821149826049805,-4.406484127044678,-5.940399646759033,-5.466361999511719,-11.109864234924316
53,-4.993118762969971,-5.602196216583252,-6.6317596435546875,-4.0231828689575195,-6.540280818939209,-6.540280818939209,-6.234002113342285,-7.049893856048584,-5.6673126220703125,-5.6673126220703125,-5.053490161895752,-6.9109086990356445,-5.682334899902344,-12.405702590942383
54,-4.783198833465576,-5.357290267944336,-5.897040367126465,-2.553744316101074,-6.148031234741211,-6.148031234741211,-5.906458377838135,-6.667760372161865,-5.510442733764648,-5.510442733764648,-4.1583147048950195,-5.568145751953125,-5.411468505859375,-10.78050422668457
55,-4.874210357666016,-5.463469982147217,-6.215580463409424,-3.190824508666992,-6.326269626617432,-6.326269626617432,-6.093903541564941,-6.88644552230835,-5.520944118499756,-5.520944118499756,-4.39017915725708,-5.915943145751953,-5.513807773590088,-11.394539833068848
56,-5.146462440490723,-5.781097888946533,-7.168463706970215,-4.303607940673828,-6.142186641693115,-6.142186641693115,-5.869718074798584,-6.6248955726623535,-5.8990864753723145,-5.8990864753723145,-5.417133331298828,-7.45637321472168,-4.892679691314697,-7.667771816253662
57,-5.366233825683594,-6.037497043609619,-7.937662124633789,-5.842004299163818,-6.761918544769287,-6.761918544769287,-6.372378826141357,-7.21133279800415,-6.200815677642822,-6.200815677642822,-5.683714389801025,-7.856245994567871,-5.466361999511719,-11.109864234924316
58,-5.156936168670654,-5.7933173179626465,-7.205121040344238,-4.376922607421875,-6.8936848640441895,-6.8936848640441895,-6.527980327606201,-7.3928680419921875,-5.854454040527344,-5.854454040527344,-5.665518283843994,-7.828950881958008,-5.682334899902344,-12.405702590942383
59,-4.91876220703125,-5.515447616577148,-6.371511936187744,-2.7097043991088867,-6.5759453773498535,-6.5759453773498535,-6.25567102432251,-7.075173854827881,-5.6568684577941895,-5.6568684577941895,-4.846127986907959,-6.599865913391113,-5.411468505859375,-10.78050422668457
60,-5.403336048126221,-6.080783367156982,-8.067520141601562,-6.101721286773682,-6.59067964553833,-6.59067964553833,-6.354586601257324,-7.190575122833252,-6.099063396453857,-6.099063396453857,-6.216511249542236,-8.655441284179688,-5.513807773590088,-11.394539833068848
61,-5.571997165679932,-6.630333423614502,-5.424413204193115,-2.6670780181884766,-6.650677680969238,-6.650677680969238,-6.63995885848999,-7.965285301208496,-6.799624443054199,-6.799624443054199,-4.430126667022705,-5.975863933563232,-6.2082695960998535,-7.821919918060303
62,-5.430926322937012,-6.453995704650879,-5.071737289428711,-1.961726188659668,-7.366325378417969,-7.366325378417969,-7.179409027099609,-8.639598846435547,-6.725727081298828,-6.725727081298828,-4.362813949584961,-5.874894618988037,-6.784384727478027,-10.126380920410156
63,-5.736390590667725,-6.835824966430664,-5.835396766662598,-3.4890451431274414,-7.970324516296387,-7.970324516296387,-7.680700778961182,-9.266212463378906,-7.107883453369141,-7.107883453369141,-5.0538010597229,-6.911375045776367,-7.502572059631348,-12.999129295349121
64,-5.5199785232543945,-6.565310001373291,-5.294366359710693,-2.406984329223633,-7.3587775230407715,-7.3587775230407715,-7.241921424865723,-8.71773910522461,-6.848066329956055,-6.848066329956055,-4.418795108795166,-5.958866119384766,-7.166206359863281,-11.653667449951172
65,-5.672617435455322,-6.756109237670898,-5.67596435546875,-3.1701807975769043,-7.563836574554443,-7.563836574554443,-7.496067047119141,-9.035420417785645,-6.864627361297607,-6.864627361297607,-4.770036220550537,-6.485727787017822,-7.235570907592773,-11.931124687194824
66,-5.817178726196289,-6.93681001663208,-6.03736686706543,-2.798664093017578,-6.648979663848877,-6.648979663848877,-6.550829887390137,-7.8538737297058105,-7.068398475646973,-7.068398475646973,-4.327942371368408,-5.822587490081787,-6.2082695960998535,-7.821919918060303
67,-5.793219566345215,-6.906861782073975,-5.977470397949219,-2.678870677947998,-7.235255241394043,-7.235255241394043,-7.03683614730835,-8.461381912231445,-7.192715644836426,-7.192715644836426,-4.406484127044678,-5.940399646759033,-6.784384727478027,-10.126380920410156
68,-6.052529335021973,-7.230998992919922,-6.625744819641113,-3.975419521331787,-7.829245090484619,-7.829245090484619,-7.5432448387146,-9.094392776489258,-7.45064640045166,-7.45064640045166,-5.053490161895752,-6.9109086990356445,-7.502572059631348,-12.999129295349121
69,-5.711795330047607,-6.805081367492676,-5.773909091949463,-2.2717485427856445,-7.24995231628418,-7.24995231628418,-7.153845310211182,-8.607644081115723,-7.004422664642334,-7.004422664642334,-4.1583147048950195,-5.568145751953125,-7.166206359863281,-11.653667449951172
70,-5.790801048278809,-6.903838157653809,-5.971423149108887,-2.6667771339416504,-7.36103630065918,-7.36103630065918,-7.363101005554199,-8.869213104248047,-6.961591720581055,-6.961591720581055,-4.39017915725708,-5.915943145751953,-7.235570907592773,-11.931124687194824
71,-6.234214782714844,-7.458105564117432,-7.079957485198975,-4.458669662475586,-7.149152755737305,-7.149152755737305,-6.7991943359375,-8.164329528808594,-7.690520286560059,-7.690520286560059,-5.417133331298828,-7.45637321472168,-6.2082695960998535,-7.821919918060303
72,-6.351402282714844,-7.604589462280273,-7.372925281524658,-5.044605255126953,-7.783196449279785,-7.783196449279785,-7.263858795166016,-8.745160102844238,-7.9044671058654785,-7.9044671058654785,-5.683714389801025,-7.856245994567871,-6.784384727478027,-10.126380920410156
73,-6.3347601890563965,-7.58378791809082,-7.331321716308594,-4.961398124694824,-8.304176330566406,-8.304176330566406,-7.786364555358887,-9.398292541503906,-7.74685525894165,-7.74685525894165,-5.665518283843994,-7.828950881958008,-7.502572059631348,-12.999129295349121
74,-5.860592842102051,-6.991077423095703,-6.145901679992676,-2.59055757522583,-7.792513847351074,-7.792513847351074,-7.499591827392578,-9.039825439453125,-7.168006420135498,-7.168006420135498,-4.846127986907959,-6.599865913391113,-7.166206359863281,-11.653667449951172
75,-6.6391425132751465,-7.964265823364258,-8.092277526855469,-6.483309745788574,-7.65596866607666,-7.65596866607666,-7.558750152587891,-9.113773345947266,-7.933998107910156,-7.933998107910156,-6.216511249542236,-8.655441284179688,-7.235570907592773,-11.931124687194824
76,-7.270475387573242,-8.456839561462402,-5.5881452560424805,-2.8539786338806152,-8.840676307678223,-8.840676307678223,-8.217480659484863,-9.593245506286621,-8.562064170837402,-8.562064170837402,-4.430126667022705,-5.975863933563232,-8.142293930053711,-8.264909744262695
77,-7.420867919921875,-8.637310981750488,-6.039322853088379,-3.7563343048095703,-9.466588973999023,-9.466588973999023,-8.725712776184082,-10.203125,-8.644489288330078,-8.644489288330078,-4.362813949584961,-5.874894618988037,-8.714000701904297,-11.123438835144043
78,-7.534718036651611,-8.773930549621582,-6.38087272644043,-4.439433574676514,-9.891725540161133,-9.891725540161133,-9.125473976135254,-10.682838439941406,-8.805157661437988,-8.805157661437988,-5.0538010597229,-6.911375045776367,-9.09923267364502,-13.04959774017334
79,-7.266351699829102,-8.45189094543457,-5.575775146484375,-2.8292384147644043,-9.27546501159668,-9.27546501159668,-8.636059761047363,-10.095541000366211,-8.479467391967773,-8.479467391967773,-4.418795108795166,-5.958866119384766,-8.729368209838867,-11.200274467468262
80,-7.227392196655273,-8.405139923095703,-5.458896636962891,-2.5954813957214355,-9.451542854309082,-9.451542854309082,-8.856573104858398,-10.360156059265137,-8.444995880126953,-8.444995880126953,-4.770036220550537,-6.485727787017822,-8.7322359085083,-11.214613914489746
81,-7.492284774780273,-8.723011016845703,-6.253573417663574,-3.365510940551758,-8.620805740356445,-8.620805740356445,-8.022805213928223,-9.359636306762695,-8.7459077835083,-8.7459077835083,-4.327942371368408,-5.822587490081787,-8.142293930053711,-8.264909744262695
82,-7.653164386749268,-8.916067123413086,-6.736214637756348,-4.3307929039001465,-9.220020294189453,-9.220020294189453,-8.524676322937012,-9.96187973022461,-8.877276420593262,-8.877276420593262,-4.406484127044678,-5.940399646759033,-8.714000701904297,-11.123438835144043
83,-7.700983047485352,-8.973447799682617,-6.879666328430176,-4.617697238922119,-9.574043273925781,-9.574043273925781,-8.903531074523926,-10.416505813598633,-8.966278076171875,-8.966278076171875,-5.053490161895752,-6.9109086990356445,-9.09923267364502,-13.04959774017334
84,-7.346855640411377,-8.548495292663574,-5.817285060882568,-2.492934226989746,-9.006328582763672,-9.006328582763672,-8.462367057800293,-9.887109756469727,-8.548105239868164,-8.548105239868164,-4.1583147048950195,-5.568145751953125,-8.729368209838867,-11.200274467468262
85,-7.294402599334717,-8.485551834106445,-5.6599273681640625,-2.1782188415527344,-9.14008903503418,-9.14008903503418,-8.621197700500488,-10.077705383300781,-8.480192184448242,-8.480192184448242,-4.39017915725708,-5.915943145751953,-8.7322359085083,-11.214613914489746
86,-7.871528148651123,-9.178102493286133,-7.391303062438965,-5.107903003692627,-8.736680030822754,-8.736680030822754,-8.221278190612793,-9.597803115844727,-9.14055347442627,-9.14055347442627,-5.417133331298828,-7.45637321472168,-8.142293930053711,-8.264909744262695
87,-8.074063301086426,-9.421144485473633,-7.99890661239624,-6.323110580444336,-9.372720718383789,-9.372720718383789,-8.749646186828613,-10.231844902038574,-9.355277061462402,-9.355277061462402,-5.683714389801025,-7.856245994567871,-8.714000701904297,-11.123438835144043
88,-7.887426376342773,-9.197179794311523,-7.4389967918396,-5.203290939331055,-9.681953430175781,-9.681953430175781,-9.077973365783691,-10.625838279724121,-9.090540885925293,-9.090540885925293,-5.665518283843994,-7.828950881958008,-9.09923267364502,-13.04959774017334
89,-7.557929515838623,-8.801783561706543,-6.45050573348999,-3.226308822631836,-9.15364933013916,-9.15364933013916,-8.700477600097656,-10.172842979431152,-8.642549514770508,-8.642549514770508,-4.846127986907959,-6.599865913391113,-8.729368209838867,-11.200274467468262
90,-8.048487663269043,-9.39045524597168,-7.922183036804199,-6.169663906097412,-9.143617630004883,-9.143617630004883,-8.761406898498535,-10.24595832824707,-9.239095687866211,-9.239095687866211,-6.216511249542236,-8.655441284179688,-8.7322359085083,-11.214613914489746
91,-5.947263240814209,-6.868985176086426,-5.859105110168457,-2.578263282775879,-7.375971794128418,-7.375971794128418,-6.607686519622803,-7.661492824554443,-7.6902313232421875,-7.6902313232421875,-4.430126667022705,-5.975863933563232,-5.907736301422119,-5.573318004608154
92,-5.938844680786133,-6.858882904052734,-5.833849906921387,-2.5277533531188965,-7.766648769378662,-7.766648769378662,-6.944497585296631,-8.065666198730469,-7.6531662940979,-7.6531662940979,-4.362813949584961,-5.874894618988037,-6.269489288330078,-7.382081985473633
93,-6.4300537109375,-7.448333740234375,-7.307476997375488,-5.4750075340271,-8.260525703430176,-8.260525703430176,-7.350677490234375,-8.553082466125488,-8.194766998291016,-8.194766998291016,-5.0538010597229,-6.911375045776367,-6.75219202041626,-9.7955961227417
94,-5.9282708168029785,-6.846194267272949,-5.802129745483398,-2.4643125534057617,-7.595590114593506,-7.595590114593506,-6.8028082847595215,-7.895638942718506,-7.6695756912231445,-7.6695756912231445,-4.418795108795166,-5.958866119384766,-6.301607608795166,-7.542675018310547
95,-6.004005432128906,-6.937075614929199,-6.029332160949707,-2.918717861175537,-8.101919174194336,-8.101919174194336,-7.351759433746338,-8.554380416870117,-7.726622104644775,-7.726622104644775,-4.770036220550537,-6.485727787017822,-6.666211128234863,-9.365691184997559
96,-6.304053783416748,-7.2971343994140625,-6.929478645324707,-2.8384084701538086,-7.723690032958984,-7.723690032958984,-6.8562445640563965,-7.9597625732421875,-8.076700210571289,-8.076700210571289,-4.327942371368408,-5.822587490081787,-5.907736301422119,-5.573318004608154
97,-6.344573497772217,-7.345757961273193,-7.051037311553955,-3.0815258026123047,-8.130605697631836,-8.130605697631836,-7.207624912261963,-8.38141918182373,-8.096044540405273,-8.096044540405273,-4.406484127044678,-5.940399646759033,-6.269489288330078,-7.382081985473633
98,-6.794696807861328,-7.885906219482422,-8.401408195495605,-5.7822675704956055,-8.530218124389648,-8.530218124389648,-7.588606357574463,-8.838597297668457,-8.610077857971191,-8.610077857971191,-5.053490161895752,-6.9109086990356445,-6.75219202041626,-9.7955961227417
99,-6.187758922576904,-7.157580375671387,-6.580594062805176,-2.140639305114746,-7.907122611999512,-7.907122611999512,-7.071865558624268,-8.218507766723633,-7.968508243560791,-7.968508243560791,-4.1583147048950195,-5.568145751953125,-6.301607608795166,-7.542675018310547
100,-6.266555309295654,-7.252135276794434,-6.816981792449951,-2.613414764404297,-8.388221740722656,-8.388221740722656,-7.5838470458984375,-8.8328857421875,-7.990599632263184,-7.990599632263184,-4.39017915725708,-5.915943145751953,-6.666211128234863,-9.365691184997559
101,-6.2506537437438965,-7.233053684234619,-6.769277095794678,-4.005266189575195,-7.886127471923828,-7.886127471923828,-7.2053961753845215,-8.378745079040527,-8.0823335647583,-8.0823335647583,-5.417133331298828,-7.45637321472168,-5.907736301422119,-5.573318004608154
102,-6.398623943328857,-7.410617828369141,-7.213187217712402,-4.8930864334106445,-8.306554794311523,-8.306554794311523,-7.514817714691162,-8.75005054473877,-8.271886825561523,-8.271886825561523,-5.683714389801025,-7.856245994567871,-6.269489288330078,-7.382081985473633
103,-6.529975414276123,-7.568239688873291,-7.607242107391357,-5.681196212768555,-8.642101287841797,-8.642101287841797,-7.892375946044922,-9.20312213897705,-8.361701965332031,-8.361701965332031,-5.665518283843994,-7.828950881958008,-6.75219202041626,-9.7955961227417
104,-5.932687759399414,-6.851494789123535,-5.815380096435547,-2.0974721908569336,-8.111833572387695,-8.111833572387695,-7.445580959320068,-8.666967391967773,-7.67376184463501,-7.67376184463501,-4.846127986907959,-6.599865913391113,-6.301607608795166,-7.542675018310547
105,-6.597900390625,-7.649749755859375,-7.811017990112305,-6.088747501373291,-8.44802474975586,-8.44802474975586,-7.848377227783203,-9.150321960449219,-8.407587051391602,-8.407587051391602,-6.216511249542236,-8.655441284179688,-6.666211128234863,-9.365691184997559
106,-6.6816935539245605,-7.750302314758301,-6.698625564575195,-2.412822723388672,-7.297799587249756,-7.297799587249756,-7.027243137359619,-8.164960861206055,-7.600419044494629,-7.600419044494629,-4.430126667022705,-5.975863933563232,-7.232460021972656,-9.469390869140625
