idx,construction_score,non_article_region_score,numeral_noun_score,just_noun_score,default_ann_corruption_score,default_ann_region_score,order_swap_corruption_score,order_swap_region_score,no_article_corruption_score,no_article_region_score,no_modifier_corruption_score,no_modifier_region_score,no_numeral_corruption_score,no_numeral_region_score
32,-3.5903987884521484,-3.2364017963409424,-2.7094459533691406,-1.9809036254882812,-5.7787604331970215,-5.7787604331970215,-6.645613670349121,-7.970277309417725,-7.4107537269592285,-7.4107537269592285,-5.192727565765381,-6.453275680541992,-5.901191711425781,-8.760833740234375
33,-3.458831787109375,-3.060979127883911,-2.4463119506835938,-1.4546356201171875,-5.691497802734375,-5.691497802734375,-6.659089088439941,-7.988244533538818,-7.171938419342041,-7.171938419342041,-5.166736602783203,-6.414289474487305,-5.981925964355469,-9.003036499023438
34,-3.359224319458008,-2.9281692504882812,-2.2470970153808594,-1.0562057495117188,-5.418495178222656,-5.418495178222656,-6.596604347229004,-7.904931545257568,-7.161531925201416,-7.161531925201416,-5.37359094619751,-6.724571228027344,-5.919441223144531,-8.815582275390625
35,-3.996021270751953,-3.7772319316864014,-3.52069091796875,-3.6033935546875,-6.059122562408447,-6.059122562408447,-6.873862266540527,-8.274608612060547,-7.7662506103515625,-7.7662506103515625,-5.589192867279053,-7.0479736328125,-5.469062805175781,-7.464447021484375
36,-3.8218002319335938,-3.5449371337890625,-3.1722488403320312,-2.595916748046875,-5.9265313148498535,-5.9265313148498535,-6.865287780761719,-8.263175964355469,-7.59106969833374,-7.59106969833374,-5.777873992919922,-7.330995559692383,-5.796907901763916,-8.447982788085938
37,-3.865335464477539,-3.6029841899871826,-3.259319305419922,-2.7700576782226562,-6.1981658935546875,-6.1981658935546875,-7.051666259765625,-8.511680603027344,-7.801307678222656,-7.801307678222656,-6.1043267250061035,-7.820674896240234,-5.901191711425781,-8.760833740234375
38,-3.589540481567383,-3.235257387161255,-2.7077293395996094,-1.6668777465820312,-6.029563903808594,-6.029563903808594,-7.004297256469727,-8.448521614074707,-7.366243839263916,-7.366243839263916,-5.9811248779296875,-7.635871887207031,-5.981925964355469,-9.003036499023438
39,-3.339588165283203,-2.9019877910614014,-2.20782470703125,-0.6670684814453125,-5.7897162437438965,-5.7897162437438965,-6.906660079956055,-8.318339347839355,-7.148874759674072,-7.148874759674072,-5.741967678070068,-7.277135848999023,-5.919441223144531,-8.815582275390625
40,-4.074663162231445,-3.8820877075195312,-3.6779747009277344,-3.6073684692382812,-6.263725280761719,-6.263725280761719,-7.089111328125,-8.561607360839844,-7.8559746742248535,-7.8559746742248535,-6.0350775718688965,-7.716800689697266,-5.469062805175781,-7.464447021484375
41,-4.920882225036621,-5.010379791259766,-5.370412826538086,-3.7532615661621094,-7.789331912994385,-7.789331912994385,-7.503121376037598,-9.11362075805664,-9.099692344665527,-9.099692344665527,-6.999143123626709,-9.162899017333984,-5.796907901763916,-8.447982788085938
42,-5.390416145324707,-5.636425018310547,-6.309480667114258,-5.631397247314453,-8.261016845703125,-8.261016845703125,-7.841937065124512,-9.565375328063965,-9.807075500488281,-9.807075500488281,-7.992164611816406,-10.65243148803711,-5.901191711425781,-8.760833740234375
43,-4.920429229736328,-5.009775638580322,-5.3695068359375,-3.7514495849609375,-7.930572509765625,-7.930572509765625,-7.698433876037598,-9.374037742614746,-9.13289737701416,-9.13289737701416,-7.429447174072266,-9.808355331420898,-5.981925964355469,-9.003036499023438
44,-4.26530647277832,-4.1362786293029785,-4.059261322021484,-1.1309585571289062,-7.65656042098999,-7.65656042098999,-7.494805335998535,-9.102532386779785,-8.30242919921875,-8.30242919921875,-6.514357089996338,-8.435720443725586,-5.919441223144531,-8.815582275390625
45,-4.876739501953125,-4.9515228271484375,-5.282127380371094,-3.576690673828125,-7.627876281738281,-7.627876281738281,-7.437129020690918,-9.025630950927734,-9.039806365966797,-9.039806365966797,-7.2711181640625,-9.57086181640625,-5.469062805175781,-7.464447021484375
46,-4.577486038208008,-5.21277379989624,-3.404102325439453,-3.0199050903320312,-5.88836145401001,-5.88836145401001,-6.739952087402344,-8.096061706542969,-7.176854610443115,-7.176854610443115,-5.3108696937561035,-6.630489349365234,-6.769716739654541,-8.80743408203125
47,-4.24346923828125,-4.767417907714844,-2.7360687255859375,-1.683837890625,-5.842244625091553,-5.842244625091553,-6.625955581665039,-7.944066524505615,-6.911369323730469,-6.911369323730469,-5.192727565765381,-6.453275680541992,-6.599769592285156,-8.297592163085938
48,-4.080959320068359,-4.5507378578186035,-2.4110488891601562,-1.0337982177734375,-5.5979437828063965,-5.5979437828063965,-6.60008430480957,-7.909571170806885,-6.6180548667907715,-6.6180548667907715,-5.166736602783203,-6.414289474487305,-6.6868767738342285,-8.558914184570312
49,-4.126791000366211,-4.611846923828125,-2.5027122497558594,-1.2171249389648438,-5.534627437591553,-5.534627437591553,-6.7249603271484375,-8.076072692871094,-6.5225043296813965,-6.5225043296813965,-5.37359094619751,-6.724571228027344,-7.0207390785217285,-9.560501098632812
50,-4.9137725830078125,-5.661155700683594,-4.0766754150390625,-4.36505126953125,-6.520212650299072,-6.520212650299072,-7.279237747192383,-8.815109252929688,-7.576972961425781,-7.576972961425781,-5.589192867279053,-7.0479736328125,-6.6359381675720215,-8.406097412109375
51,-4.753726959228516,-5.447761535644531,-3.7565841674804688,-2.9605331420898438,-6.30505895614624,-6.30505895614624,-7.1152496337890625,-8.596458435058594,-7.49988317489624,-7.49988317489624,-5.777873992919922,-7.330995559692383,-6.769716739654541,-8.80743408203125
52,-4.637151718139648,-5.292327880859375,-3.5234336853027344,-2.494232177734375,-6.337928771972656,-6.337928771972656,-7.059581756591797,-8.522234916687012,-7.508176326751709,-7.508176326751709,-6.1043267250061035,-7.820674896240234,-6.599769592285156,-8.297592163085938
53,-4.3185014724731445,-4.86746072769165,-2.8861331939697266,-1.2196311950683594,-6.0509033203125,-6.0509033203125,-7.001699447631836,-8.44505786895752,-6.973851680755615,-6.973851680755615,-5.9811248779296875,-7.635871887207031,-6.6868767738342285,-8.558914184570312
54,-4.193733215332031,-4.701103210449219,-2.6365966796875,-0.7205581665039062,-5.984761714935303,-5.984761714935303,-7.081169128417969,-8.551017761230469,-6.674690246582031,-6.674690246582031,-5.741967678070068,-7.277135848999023,-7.0207390785217285,-9.560501098632812
55,-5.135778427124023,-5.957163333892822,-4.520687103271484,-4.488739013671875,-6.817466735839844,-6.817466735839844,-7.558404922485352,-9.187332153320312,-7.9204277992248535,-7.9204277992248535,-6.0350775718688965,-7.716800689697266,-6.6359381675720215,-8.406097412109375
56,-5.798948287963867,-6.841390132904053,-5.847026824951172,-3.6403961181640625,-7.915687561035156,-7.915687561035156,-7.662572860717773,-9.32622241973877,-8.893715858459473,-8.893715858459473,-6.999143123626709,-9.162899017333984,-6.769716739654541,-8.80743408203125
57,-6.179197311401367,-7.348388671875,-6.607524871826172,-5.1613922119140625,-8.138216972351074,-8.138216972351074,-7.750223159790039,-9.443089485168457,-9.494420051574707,-9.494420051574707,-7.992164611816406,-10.65243148803711,-6.599769592285156,-8.297592163085938
58,-5.730511665344238,-6.750141143798828,-5.710153579711914,-3.366649627685547,-7.846290588378906,-7.846290588378906,-7.650613784790039,-9.310276985168457,-8.839407920837402,-8.839407920837402,-7.429447174072266,-9.808355331420898,-6.6868767738342285,-8.558914184570312
59,-5.20905876159668,-6.05487060546875,-4.667247772216797,-1.2808380126953125,-7.6664276123046875,-7.6664276123046875,-7.547723770141602,-9.173090934753418,-8.092719078063965,-8.092719078063965,-6.514357089996338,-8.435720443725586,-7.0207390785217285,-9.560501098632812
60,-5.832705497741699,-6.886399745941162,-5.914541244506836,-3.7754249572753906,-7.919382572174072,-7.919382572174072,-7.763103485107422,-9.4602632522583,-8.941573143005371,-8.941573143005371,-7.2711181640625,-9.57086181640625,-6.6359381675720215,-8.406097412109375
61,-5.052416801452637,-5.846014499664307,-4.452287673950195,-2.518909454345703,-5.927431583404541,-5.927431583404541,-6.619367599487305,-7.935282230377197,-8.150166511535645,-8.150166511535645,-5.3108696937561035,-6.630489349365234,-7.597567081451416,-11.487602233886719
62,-4.829686164855957,-5.5490403175354,-4.006826400756836,-1.6279869079589844,-6.1862030029296875,-6.1862030029296875,-6.784872055053711,-8.15595531463623,-8.062530517578125,-8.062530517578125,-5.192727565765381,-6.453275680541992,-7.6863837242126465,-11.754051208496094
63,-4.730238914489746,-5.416444301605225,-3.807931900024414,-1.2301979064941406,-5.913810729980469,-5.913810729980469,-6.743352890014648,-8.10059642791748,-7.866734981536865,-7.866734981536865,-5.166736602783203,-6.414289474487305,-7.7293267250061035,-11.882881164550781
64,-4.746115684509277,-5.437613010406494,-3.8396854400634766,-1.2937049865722656,-5.96240234375,-5.96240234375,-6.865350723266602,-8.263259887695312,-7.769622802734375,-7.769622802734375,-5.37359094619751,-6.724571228027344,-7.8624138832092285,-12.282142639160156
65,-5.224228858947754,-6.075097560882568,-4.79591178894043,-3.206157684326172,-5.989115238189697,-5.989115238189697,-6.750566482543945,-8.110214233398438,-8.378491401672363,-8.378491401672363,-5.589192867279053,-7.0479736328125,-6.8935112953186035,-9.375434875488281
66,-5.10772705078125,-5.919761657714844,-4.562908172607422,-2.4050750732421875,-6.3525848388671875,-6.3525848388671875,-7.015002250671387,-8.46279525756836,-8.243426322937012,-8.243426322937012,-5.777873992919922,-7.330995559692383,-7.597567081451416,-11.487602233886719
67,-5.141653060913086,-5.964996337890625,-4.630760192871094,-2.5407791137695312,-6.693440914154053,-6.693440914154053,-7.246825218200684,-8.771892547607422,-8.497532844543457,-8.497532844543457,-6.1043267250061035,-7.820674896240234,-7.6863837242126465,-11.754051208496094
68,-4.882423400878906,-5.619356632232666,-4.112300872802734,-1.5038604736328125,-6.351674556732178,-6.351674556732178,-7.156615257263184,-8.651612281799316,-8.077305793762207,-8.077305793762207,-5.9811248779296875,-7.635871887207031,-7.7293267250061035,-11.882881164550781
69,-4.702911376953125,-5.380007266998291,-3.753276824951172,-0.7858123779296875,-6.3428802490234375,-6.3428802490234375,-7.190402030944824,-8.696661949157715,-7.739888668060303,-7.739888668060303,-5.741967678070068,-7.277135848999023,-7.8624138832092285,-12.282142639160156
70,-5.310728073120117,-6.1904296875,-4.968910217285156,-3.2170791625976562,-6.328649044036865,-6.328649044036865,-7.036999702453613,-8.492125511169434,-8.429722785949707,-8.429722785949707,-6.0350775718688965,-7.716800689697266,-6.8935112953186035,-9.375434875488281
71,-5.989528656005859,-7.095497131347656,-6.326511383056641,-3.7085037231445312,-8.382217407226562,-8.382217407226562,-7.791420936584473,-9.49802017211914,-9.49337387084961,-9.49337387084961,-6.999143123626709,-9.162899017333984,-7.597567081451416,-11.487602233886719
72,-6.448860168457031,-7.707939147949219,-7.245174407958984,-5.545829772949219,-8.858563423156738,-8.858563423156738,-8.116927146911621,-9.932028770446777,-10.244526863098145,-10.244526863098145,-7.992164611816406,-10.65243148803711,-7.6863837242126465,-11.754051208496094
73,-6.03353214263916,-7.154168605804443,-6.414518356323242,-3.8845176696777344,-8.39477825164795,-8.39477825164795,-7.912610054016113,-9.659605979919434,-9.672656059265137,-9.672656059265137,-7.429447174072266,-9.808355331420898,-7.7293267250061035,-11.882881164550781
74,-5.370855331420898,-6.270599365234375,-5.089164733886719,-1.2338104248046875,-8.116671562194824,-8.116671562194824,-7.758868217468262,-9.45461654663086,-8.797935485839844,-8.797935485839844,-6.514357089996338,-8.435720443725586,-7.8624138832092285,-12.282142639160156
75,-5.938011169433594,-7.0268073081970215,-6.223476409912109,-3.5024337768554688,-7.938596248626709,-7.938596248626709,-7.522299766540527,-9.139191627502441,-9.434367179870605,-9.434367179870605,-7.2711181640625,-9.57086181640625,-6.8935112953186035,-9.375434875488281
76,-4.658729553222656,-5.321098327636719,-3.557811737060547,-3.0255355834960938,-5.633878231048584,-5.633878231048584,-6.988137245178223,-8.42697525024414,-7.699981689453125,-7.699981689453125,-5.3108696937561035,-6.630489349365234,-6.413919925689697,-7.722465515136719
77,-4.402446746826172,-4.9793877601623535,-3.045246124267578,-2.0004043579101562,-5.715705871582031,-5.715705871582031,-6.993664741516113,-8.434345245361328,-7.527048587799072,-7.527048587799072,-5.192727565765381,-6.453275680541992,-6.334043025970459,-7.4828338623046875
78,-4.2719011306762695,-4.80532693862915,-2.7841548919677734,-1.4782218933105469,-5.355448246002197,-5.355448246002197,-6.847180366516113,-8.239032745361328,-7.261684417724609,-7.261684417724609,-5.166736602783203,-6.414289474487305,-6.231046199798584,-7.1738433837890625
79,-4.181604385375977,-4.68493127822876,-2.6035614013671875,-1.117034912109375,-5.239250183105469,-5.239250183105469,-6.857457160949707,-8.252735137939453,-7.175112247467041,-7.175112247467041,-5.37359094619751,-6.724571228027344,-6.349700927734375,-7.529808044433594
80,-4.950934410095215,-5.710704803466797,-4.142221450805664,-4.194355010986328,-6.095827579498291,-6.095827579498291,-7.40140438079834,-8.977997779846191,-7.969144344329834,-7.969144344329834,-5.589192867279053,-7.0479736328125,-6.235923767089844,-7.1884765625
81,-4.790996551513672,-5.4974541664123535,-3.822345733642578,-3.038970947265625,-6.0373406410217285,-6.0373406410217285,-7.342266082763672,-8.899147033691406,-7.882737636566162,-7.882737636566162,-5.777873992919922,-7.330995559692383,-6.413919925689697,-7.722465515136719
82,-4.772347450256348,-5.472589015960693,-3.7850475311279297,-2.964374542236328,-6.1423187255859375,-6.1423187255859375,-7.388120651245117,-8.960286140441895,-8.007250785827637,-8.007250785827637,-6.1043267250061035,-7.820674896240234,-6.334043025970459,-7.4828338623046875
83,-4.487785339355469,-5.093172550201416,-3.215923309326172,-1.8261260986328125,-5.75738000869751,-5.75738000869751,-7.226238250732422,-8.7444429397583,-7.501546382904053,-7.501546382904053,-5.9811248779296875,-7.635871887207031,-6.231046199798584,-7.1738433837890625
84,-4.210137367248535,-4.722975254058838,-2.6606273651123047,-0.7155342102050781,-5.687001705169678,-5.687001705169678,-7.2595977783203125,-8.788922309875488,-7.176797389984131,-7.176797389984131,-5.741967678070068,-7.277135848999023,-6.349700927734375,-7.529808044433594
85,-5.072490692138672,-5.872779846191406,-4.385334014892578,-4.164947509765625,-6.375691890716553,-6.375691890716553,-7.66649055480957,-9.331446647644043,-8.087501525878906,-8.087501525878906,-6.0350775718688965,-7.716800689697266,-6.235923767089844,-7.1884765625
86,-6.079501152038574,-7.215460300445557,-6.399354934692383,-4.487369537353516,-8.34911823272705,-8.34911823272705,-8.095550537109375,-9.903526306152344,-9.2560396194458,-9.2560396194458,-6.999143123626709,-9.162899017333984,-6.413919925689697,-7.722465515136719
87,-6.523985862731934,-7.808106899261475,-7.288324356079102,-6.265308380126953,-8.590548515319824,-8.590548515319824,-8.238656997680664,-10.094334602355957,-9.917614936828613,-9.917614936828613,-7.992164611816406,-10.65243148803711,-6.334043025970459,-7.4828338623046875
88,-6.006405830383301,-7.118000030517578,-6.253164291381836,-4.194988250732422,-8.217167854309082,-8.217167854309082,-8.080116271972656,-9.882946968078613,-9.228365898132324,-9.228365898132324,-7.429447174072266,-9.808355331420898,-6.231046199798584,-7.1738433837890625
89,-5.295123100280762,-6.169622898101807,-4.830598831176758,-1.3498573303222656,-7.965789794921875,-7.965789794921875,-8.006866455078125,-9.78528118133545,-8.375678062438965,-8.375678062438965,-6.514357089996338,-8.435720443725586,-6.349700927734375,-7.529808044433594
90,-6.038815498352051,-7.161212921142578,-6.317983627319336,-4.324626922607422,-8.479949951171875,-8.479949951171875,-8.26297378540039,-10.126757621765137,-9.178421020507812,-9.178421020507812,-7.2711181640625,-9.57086181640625,-6.235923767089844,-7.1884765625
91,-5.017230987548828,-5.799100399017334,-2.9971542358398438,-2.2981185913085938,-6.186192989349365,-6.186192989349365,-7.061607360839844,-8.524935722351074,-8.509628295898438,-8.509628295898438,-5.3108696937561035,-6.630489349365234,-7.658414363861084,-8.900642395019531
92,-4.884504318237305,-5.62213134765625,-2.731700897216797,-1.7672119140625,-6.333943843841553,-6.333943843841553,-7.132537841796875,-8.61950969696045,-8.561009407043457,-8.561009407043457,-5.192727565765381,-6.453275680541992,-7.7147040367126465,-9.069511413574219
93,-4.748846054077148,-5.441253662109375,-2.4603843688964844,-1.224578857421875,-6.3838982582092285,-6.3838982582092285,-7.301961898803711,-8.84540843963623,-8.284932136535645,-8.284932136535645,-5.166736602783203,-6.414289474487305,-7.908353328704834,-9.650459289550781
94,-4.78752326965332,-5.492823123931885,-2.537738800048828,-1.3792877197265625,-6.316500186920166,-6.316500186920166,-7.3558197021484375,-8.917218208312988,-8.323735237121582,-8.323735237121582,-5.37359094619751,-6.724571228027344,-8.023506164550781,-9.995918273925781
95,-5.181264877319336,-6.017812252044678,-3.3252220153808594,-2.954254150390625,-6.178080081939697,-6.178080081939697,-7.021999359130859,-8.472125053405762,-8.651150703430176,-8.651150703430176,-5.589192867279053,-7.0479736328125,-7.043520450592041,-7.055961608886719
96,-5.1485185623168945,-5.97415018081665,-3.2597293853759766,-2.3166160583496094,-6.498209476470947,-6.498209476470947,-7.405426979064941,-8.98336124420166,-8.584999084472656,-8.584999084472656,-5.777873992919922,-7.330995559692383,-7.658414363861084,-8.900642395019531
97,-5.243847846984863,-6.101255893707275,-3.450387954711914,-2.6979331970214844,-6.729146480560303,-6.729146480560303,-7.543183326721191,-9.167037010192871,-8.952801704406738,-8.952801704406738,-6.1043267250061035,-7.820674896240234,-7.7147040367126465,-9.069511413574219
98,-4.95497989654541,-5.716098785400391,-2.872652053833008,-1.5424613952636719,-6.72246789932251,-6.72246789932251,-7.65657901763916,-9.318230628967285,-8.454754829406738,-8.454754829406738,-5.9811248779296875,-7.635871887207031,-7.908353328704834,-9.650459289550781
99,-4.776915550231934,-5.478679656982422,-2.5165233612060547,-0.8302040100097656,-6.622899532318115,-6.622899532318115,-7.601790428161621,-9.245179176330566,-8.223332405090332,-8.223332405090332,-5.741967678070068,-7.277135848999023,-8.023506164550781,-9.995918273925781
100,-5.321654319763184,-6.204998016357422,-3.6060009002685547,-3.0091590881347656,-6.373499393463135,-6.373499393463135,-7.234009742736816,-8.754805564880371,-8.680989265441895,-8.680989265441895,-6.0350775718688965,-7.716800689697266,-7.043520450592041,-7.055961608886719
101,-5.863840103149414,-6.92791223526001,-4.690372467041016,-3.44903564453125,-8.414380073547363,-8.414380073547363,-8.444466590881348,-10.36874771118164,-9.694375038146973,-9.694375038146973,-6.999143123626709,-9.162899017333984,-7.658414363861084,-8.900642395019531
102,-6.3560590744018555,-7.584204196929932,-5.674810409545898,-5.417911529541016,-8.759063720703125,-8.759063720703125,-8.656826972961426,-10.651894569396973,-10.451680183410645,-10.451680183410645,-7.992164611816406,-10.65243148803711,-7.7147040367126465,-9.069511413574219
103,-6.009586334228516,-7.1222405433654785,-4.981864929199219,-4.032020568847656,-8.688250541687012,-8.688250541687012,-8.695586204528809,-10.703574180603027,-9.943243980407715,-9.943243980407715,-7.429447174072266,-9.808355331420898,-7.908353328704834,-9.650459289550781
104,-5.440485954284668,-6.363440036773682,-3.8436641693115234,-1.7556190490722656,-8.388412475585938,-8.388412475585938,-8.44400691986084,-10.368134498596191,-9.218860626220703,-9.218860626220703,-6.514357089996338,-8.435720443725586,-8.023506164550781,-9.995918273925781
