idx,construction_score,default_nan_score,order_swap_score,no_article_score,no_modifier_score,no_numeral_score
1,-1.8081857860088348,-2.4623201116919518,-2.584273451566696,-1.3986687287688255,-1.521187702814738,-1.921624980866909
2,-1.8561571061611175,-2.7312842831015587,-2.7994447886943816,-1.458632878959179,-1.6011399030685425,-2.190589152276516
3,-1.8353982865810394,-2.4816797003149986,-2.5997611224651336,-1.4326843544840813,-1.5665418704350789,-1.940984569489956
4,-1.776659506559372,-2.6063305363059044,-2.6994817912578584,-1.359260879456997,-1.4686439037322998,-2.0656354054808617
5,-1.9025594651699067,-2.6669126972556114,-2.747947520017624,-1.5166358277201653,-1.678477168083191,-2.1262175664305687
6,-1.8826758325099946,-2.4528405889868736,-2.625289887189865,-1.4917812868952751,-1.6967711846033733,-1.921624980866909
7,-1.9869772136211394,-2.7218047603964806,-2.8404612243175507,-1.6221580132842064,-1.870606819788615,-2.190589152276516
8,-1.9358088195323944,-2.4722001776099205,-2.6407775580883026,-1.558197520673275,-1.7853261629740398,-1.940984569489956
9,-1.755147236585617,-2.5968510136008263,-2.7404982268810274,-1.3323705419898033,-1.4842235247294109,-2.0656354054808617
10,-1.9468205630779267,-2.6574331745505333,-2.788963955640793,-1.5719622001051903,-1.80367906888326,-2.1262175664305687
11,-2.194657677412033,-2.497671626508236,-2.7797699153423308,-1.8817585930228233,-2.1760905583699546,-1.921624980866909
12,-2.401436871290207,-2.766635797917843,-2.9949412524700163,-2.1402325853705406,-2.5207225481669107,-2.190589152276516
13,-2.307268112897873,-2.517031215131283,-2.7952575862407683,-2.022521637380123,-2.363774617513021,-1.940984569489956
14,-1.9024310767650605,-2.6416820511221886,-2.894978255033493,-1.5164753422141075,-1.6890462239583333,-2.0656354054808617
15,-2.209468811750412,-2.7022642120718956,-2.9434439837932587,-1.900272510945797,-2.2007757822672525,-2.1262175664305687
16,-1.9740935564041138,-3.3294145266215005,-3.265082597732544,-1.6829481919606526,-1.521187702814738,-2.386062224706014
17,-2.034057706594467,-3.488122304280599,-3.3841134309768677,-1.7629003922144573,-1.6011399030685425,-2.5447700023651123
18,-2.0081091821193695,-3.481297175089518,-3.378994584083557,-1.7283023595809937,-1.5665418704350789,-2.5379448731740317
19,-1.9346857070922852,-3.32151730855306,-3.2591596841812134,-1.6304043928782146,-1.4686439037322998,-2.3781650066375732
20,-2.0920606553554535,-3.4022935231526694,-3.3197418451309204,-1.8402376572291057,-1.678477168083191,-2.4589412212371826
21,-2.1916339695453644,-3.31677516301473,-3.316353142261505,-1.9730020761489868,-1.6967711846033733,-2.386062224706014
22,-2.3220106959342957,-3.475482940673828,-3.435383975505829,-2.1468377113342285,-1.870606819788615,-2.5447700023651123
23,-2.2580502033233643,-3.4686578114827475,-3.4302651286125183,-2.0615570545196533,-1.7853261629740398,-2.5379448731740317
24,-2.0322232246398926,-3.308877944946289,-3.3104302287101746,-1.7604544162750244,-1.4842235247294109,-2.3781650066375732
25,-2.2718148827552795,-3.3896541595458984,-3.3710123896598816,-2.0799099604288735,-1.80367906888326,-2.4589412212371826
26,-2.461310565471649,-3.3765498797098794,-3.5094531774520874,-2.3325708707173667,-2.1760905583699546,-2.386062224706014
27,-2.7197845578193665,-3.535257657368978,-3.628484010696411,-2.6772028605143228,-2.5207225481669107,-2.5447700023651123
28,-2.602073609828949,-3.528432528177897,-3.6233651638031006,-2.520254929860433,-2.363774617513021,-2.5379448731740317
29,-2.0960273146629333,-3.368652661641439,-3.503530263900757,-1.8455265363057454,-1.6890462239583333,-2.3781650066375732
30,-2.479824483394623,-3.4494288762410483,-3.564112424850464,-2.3572560946146646,-2.2007757822672525,-2.4589412212371826
31,-2.1479047536849976,-3.1538809140523276,-3.133432388305664,-1.7944060961405437,-1.521187702814738,-2.4979756673177085
32,-2.207868903875351,-3.312588850657145,-3.2524633407592773,-1.8743582963943481,-1.6011399030685425,-2.656683603922526
33,-2.1819203794002533,-3.3057637214660645,-3.247344493865967,-1.8397602637608845,-1.5665418704350789,-2.6498584747314453
34,-2.108496904373169,-3.145983854929606,-3.127509593963623,-1.7418622970581055,-1.4686439037322998,-2.490078608194987
35,-2.2658718526363373,-3.2267600695292153,-3.18809175491333,-1.9516955614089966,-1.678477168083191,-2.570854822794596
36,-2.2755691707134247,-3.346830685933431,-3.338894784450531,-1.964625318845113,-1.6967711846033733,-2.4979756673177085
37,-2.405945897102356,-3.5055386225382485,-3.4579257369041443,-2.138460954030355,-1.870606819788615,-2.656683603922526
38,-2.3419854044914246,-3.498713493347168,-3.4528068900108337,-2.0531802972157798,-1.7853261629740398,-2.6498584747314453
39,-2.116158425807953,-3.3389336268107095,-3.33297199010849,-1.7520776589711506,-1.4842235247294109,-2.490078608194987
40,-2.35575008392334,-3.419709841410319,-3.393554151058197,-2.071533203125,-1.80367906888326,-2.570854822794596
41,-2.54524564743042,-3.4066054026285806,-3.5319948196411133,-2.3241939544677734,-2.1760905583699546,-2.4979756673177085
42,-2.803719639778137,-3.5653133392333984,-3.6510257720947266,-2.66882594426473,-2.5207225481669107,-2.656683603922526
