idx,construction_score,default_nan_score,order_swap_score,no_article_score,no_modifier_score,no_numeral_score
1,-1.8353482067584992,-2.4402050152420998,-2.566843110322952,-1.429020680487156,-1.5182434717814128,-1.868771530687809
2,-1.8861486732959747,-2.71350309997797,-2.7854815781116486,-1.4925212636590004,-1.6029109160105388,-2.1420696154236794
3,-1.8647384941577911,-2.4591408744454384,-2.5819917976856233,-1.465758539736271,-1.5672272841135662,-1.8877073898911476
4,-1.8055626928806305,-2.5885679498314857,-2.685533457994461,-1.39178878813982,-1.4686009486516316,-2.017134465277195
5,-1.9313251316547393,-2.6490039601922035,-2.733882266283035,-1.5489918366074562,-1.6782050132751465,-2.0775704756379128
6,-1.84153054356575,-2.4306522980332375,-2.6077012836933138,-1.4367486014962196,-1.6981267134348552,-1.868771530687809
7,-1.945155268907547,-2.703950382769108,-2.82633975148201,-1.5662795081734657,-1.8708345890045166,-2.1420696154236794
8,-1.8915756523609162,-2.449588157236576,-2.6228499710559845,-1.4993049874901772,-1.781535228093465,-1.8877073898911476
9,-1.713098508119583,-2.5790152326226234,-2.726391631364822,-1.276208557188511,-1.484073321024577,-2.017134465277195
10,-1.9057989418506622,-2.639451242983341,-2.774740439653397,-1.5170840993523598,-1.8052407105763753,-2.0775704756379128
11,-2.154166156053543,-2.475635088980198,-2.7651069462299347,-1.8275431171059608,-2.1759905020395913,-1.868771530687809
12,-2.3611293137073517,-2.7489331737160683,-2.983745414018631,-2.0862470641732216,-2.5209290981292725,-2.1420696154236794
13,-2.2589730083942414,-2.4945709481835365,-2.7802556335926054,-1.9585516825318336,-2.3506685892740884,-1.8877073898911476
14,-1.865238744020462,-2.623998023569584,-2.8837972939014436,-1.4663838520646095,-1.6944448153177898,-2.017134465277195
15,-2.1744765102863313,-2.6844340339303017,-2.9321461021900177,-1.852931059896946,-2.2098410924275718,-2.0775704756379128
16,-1.9703746438026428,-3.3305794397989907,-3.2662834525108337,-1.678507645924886,-1.5182434717814128,-2.3868537743886313
17,-2.0338752269744873,-3.4910923639933267,-3.3866681456565857,-1.763175090154012,-1.6029109160105388,-2.5473666985829673
18,-2.007112503051758,-3.484419822692871,-3.381663739681244,-1.7274914582570393,-1.5672272841135662,-2.5406941572825112
19,-1.933142751455307,-3.324512322743734,-3.261733114719391,-1.628865122795105,-1.4686009486516316,-2.380786657333374
20,-2.090345799922943,-3.4050936698913574,-3.3221691250801086,-1.8384691874186199,-1.6782050132751465,-2.4613680044809976
21,-2.19396835565567,-3.317842642466227,-3.317356288433075,-1.9766325950622559,-1.6981267134348552,-2.3868537743886313
22,-2.3234992623329163,-3.478355566660563,-3.437740981578827,-2.1493404706319175,-1.8708345890045166,-2.5473666985829673
23,-2.2565247416496277,-3.4716830253601074,-3.432736575603485,-2.0600411097208657,-1.781535228093465,-2.5406941572825112
24,-2.0334283113479614,-3.31177552541097,-3.312805950641632,-1.7625792026519775,-1.484073321024577,-2.380786657333374
25,-2.2743038535118103,-3.3923568725585938,-3.37324196100235,-2.083746592203776,-1.8052407105763753,-2.4613680044809976
26,-2.461163103580475,-3.3778196970621743,-3.5141133666038513,-2.3328922589619956,-2.1759905020395913,-2.3868537743886313
27,-2.7198670506477356,-3.5383326212565103,-3.6344980597496033,-2.6778308550516763,-2.5209290981292725,-2.5473666985829673
28,-2.5921716690063477,-3.5316600799560547,-3.6294936537742615,-2.5075703461964927,-2.3506685892740884,-2.5406941572825112
29,-2.1000038385391235,-3.3717525800069175,-3.5095630288124084,-1.8513465722401936,-1.6944448153177898,-2.380786657333374
30,-2.48655104637146,-3.452333927154541,-3.569999039173126,-2.3667428493499756,-2.2098410924275718,-2.4613680044809976
31,-2.1467999815940857,-3.1513381004333496,-3.131852447986603,-1.793337106704712,-1.5182434717814128,-2.499066193898519
32,-2.21030056476593,-3.3118510246276855,-3.2522371411323547,-1.878004550933838,-1.6029109160105388,-2.659579118092855
33,-2.1835378408432007,-3.30517848332723,-3.247232735157013,-1.8423209190368652,-1.5672272841135662,-2.652906576792399
34,-2.10956808924675,-3.1452709833780923,-3.12730211019516,-1.743694583574931,-1.4686009486516316,-2.4929990768432617
35,-2.266771137714386,-3.2258523305257163,-3.1877381205558777,-1.9532986481984456,-1.6782050132751465,-2.5735804239908853
36,-2.278127670288086,-3.3487796783447266,-3.3405590653419495,-1.9684406916300456,-1.6981267134348552,-2.499066193898519
37,-2.407658576965332,-3.5092926025390625,-3.4609437584877014,-2.141148567199707,-1.8708345890045166,-2.659579118092855
38,-2.3406840562820435,-3.502620061238607,-3.4559393525123596,-2.0518492062886557,-1.781535228093465,-2.652906576792399
39,-2.117587625980377,-3.3427125612894693,-3.3360087275505066,-1.7543872992197673,-1.484073321024577,-2.4929990768432617
40,-2.358463168144226,-3.4232939084370932,-3.3964447379112244,-2.075554688771566,-1.8052407105763753,-2.5735804239908853
41,-2.5453224182128906,-3.408756732940674,-3.537316143512726,-2.324700355529785,-2.1759905020395913,-2.499066193898519
