idx,preposition,embedding,pipp_filler_gap,pp_no_filler_no_gap,filler_no_gap,no_filler_gap
66,as,,4.622249126434326,12.219599723815918,11.517945289611816,9.467816352844238
67,as,,9.062347412109375,9.233541488647461,13.1174898147583,9.0841703414917
68,as,,2.1777682304382324,11.771191596984863,12.361454963684082,6.9846038818359375
69,as,,0.4003026783466339,13.63969612121582,14.677355766296387,0.7827260494232178
70,as,,4.301880359649658,13.155882835388184,15.140745162963867,4.2753825187683105
71,as,,11.2970609664917,17.675640106201172,16.495697021484375,12.761401176452637
72,as,,11.935239791870117,14.84797477722168,13.489831924438477,16.526790618896484
73,as,,12.518746376037598,8.736952781677246,8.400956153869629,19.324504852294922
74,as,,11.676267623901367,12.175594329833984,8.288650512695312,16.805618286132812
75,as,,12.399673461914062,6.032897472381592,9.354300498962402,17.67990493774414
76,as,,2.8745992183685303,8.465412139892578,12.3605318069458,8.583057403564453
77,as,,4.126784324645996,10.706334114074707,16.33008575439453,2.74162220954895
78,as,,2.929264783859253,10.592939376831055,18.372915267944336,0.6864597797393799
79,as,,0.45899829268455505,2.031240224838257,5.9263129234313965,0.8185067176818848
80,as,,2.7116737365722656,16.578805923461914,18.003530502319336,2.1547913551330566
81,as,,1.7567216157913208,17.055997848510742,17.123003005981445,5.5864787101745605
82,as,,1.6041220426559448,12.72392749786377,17.074718475341797,7.829874038696289
83,as,,1.9752757549285889,6.701684951782227,14.404499053955078,10.931855201721191
84,as,,1.5094338655471802,16.622665405273438,13.529796600341797,13.1779203414917
85,as,,1.71489679813385,9.539054870605469,16.024763107299805,8.442193031311035
86,as,,10.764211654663086,12.515275955200195,16.674535751342773,11.271836280822754
87,as,,1.9134678840637207,14.703516006469727,18.509883880615234,7.535104751586914
88,as,,3.2543959617614746,11.664999961853027,13.257074356079102,11.561270713806152
89,as,,2.2952418327331543,9.921792984008789,14.433866500854492,13.512473106384277
90,as,,1.5397634506225586,9.318914413452148,15.814299583435059,12.417089462280273
91,as,,11.165083885192871,15.913373947143555,18.9833984375,14.526799201965332
92,as,,11.264506340026855,18.505720138549805,16.5444278717041,16.020723342895508
93,as,,11.229453086853027,12.097210884094238,14.581681251525879,15.077936172485352
94,as,,11.37195110321045,14.95866584777832,10.346945762634277,16.153446197509766
95,as,,11.103289604187012,14.740984916687012,14.288769721984863,15.896347045898438
96,as,,1.7776457071304321,17.540632247924805,15.088281631469727,3.33469820022583
97,as,,2.2189297676086426,10.719447135925293,15.233907699584961,4.283957004547119
98,as,,2.0992093086242676,18.022790908813477,21.979530334472656,4.510630130767822
99,as,they said that we knew that,10.393621444702148,11.086416244506836,10.653668403625488,9.719695091247559
100,as,they said that we knew that,10.16414737701416,7.404121398925781,3.969151735305786,10.010651588439941
101,as,they said that we knew that,6.921194076538086,10.391035079956055,10.408257484436035,8.002986907958984
102,as,they said that we knew that,0.42270582914352417,14.641595840454102,12.84119701385498,1.3234106302261353
103,as,they said that we knew that,5.167478084564209,13.311203956604004,11.463200569152832,4.522597312927246
104,as,they said that we knew that,14.717324256896973,18.894325256347656,14.673544883728027,15.709229469299316
105,as,they said that we knew that,16.260948181152344,11.041288375854492,7.67820930480957,16.27705192565918
106,as,they said that we knew that,18.560060501098633,7.380329132080078,3.4360194206237793,18.844348907470703
107,as,they said that we knew that,17.11214256286621,9.386856079101562,6.210178375244141,17.379796981811523
108,as,they said that we knew that,17.608789443969727,7.110723495483398,5.1594414710998535,17.43915557861328
109,as,they said that we knew that,8.970977783203125,8.179461479187012,5.780209064483643,9.126256942749023
110,as,they said that we knew that,2.4290525913238525,8.56865119934082,6.296767234802246,2.4612960815429688
111,as,they said that we knew that,0.9789156317710876,10.591458320617676,7.41653299331665,1.1495306491851807
112,as,they said that we knew that,0.5230804085731506,0.8523336052894592,1.4314184188842773,0.5706081390380859
113,as,they said that we knew that,2.6297013759613037,13.564441680908203,12.690913200378418,2.2673449516296387
114,as,they said that we knew that,3.861833333969116,16.159576416015625,6.79857873916626,8.471713066101074
115,as,they said that we knew that,4.034392356872559,12.636738777160645,6.07695198059082,12.265432357788086
116,as,they said that we knew that,9.97610092163086,9.34324836730957,9.830214500427246,13.117844581604004
117,as,they said that we knew that,12.178658485412598,15.117015838623047,11.891170501708984,13.007259368896484
118,as,they said that we knew that,2.7178831100463867,8.694095611572266,4.03136682510376,12.671976089477539
119,as,they said that we knew that,10.559928894042969,15.097469329833984,14.044609069824219,11.866706848144531
120,as,they said that we knew that,10.273481369018555,12.306087493896484,10.854979515075684,10.897435188293457
121,as,they said that we knew that,9.079072952270508,11.25613784790039,8.487940788269043,10.670633316040039
122,as,they said that we knew that,12.565262794494629,11.14312744140625,7.70670747756958,13.180423736572266
123,as,they said that we knew that,7.074501991271973,9.353882789611816,7.821765422821045,10.332751274108887
124,as,they said that we knew that,14.21507740020752,14.932966232299805,9.991019248962402,16.133296966552734
125,as,they said that we knew that,17.44241714477539,13.575757026672363,11.671738624572754,17.1204776763916
126,as,they said that we knew that,15.247099876403809,12.165704727172852,7.807282447814941,15.489435195922852
127,as,they said that we knew that,15.629955291748047,11.534347534179688,6.964546203613281,16.217153549194336
128,as,they said that we knew that,15.116496086120605,11.684064865112305,10.105217933654785,16.121387481689453
129,as,they said that we knew that,4.524385929107666,13.138106346130371,8.803118705749512,6.951498985290527
130,as,they said that we knew that,4.286306858062744,9.657456398010254,7.581549644470215,5.775371551513672
131,as,they said that we knew that,4.897364139556885,15.347370147705078,8.199379920959473,10.819645881652832
132,asas,,2.5974249839782715,12.219599723815918,12.098981857299805,9.467816352844238
133,asas,,9.09072208404541,9.233541488647461,19.253904342651367,9.0841703414917
134,asas,,2.034148931503296,11.771191596984863,10.065711975097656,6.9846038818359375
135,asas,,0.38649865984916687,13.63969612121582,13.276501655578613,0.7827260494232178
136,asas,,4.186905384063721,13.155882835388184,16.51791763305664,4.2753825187683105
137,asas,,12.063633918762207,17.675640106201172,14.324041366577148,12.761401176452637
138,asas,,12.156341552734375,14.84797477722168,14.2896146774292,16.526790618896484
139,asas,,12.992959022521973,8.736952781677246,8.187211990356445,19.324504852294922
140,asas,,12.127605438232422,12.175594329833984,10.4912748336792,16.805618286132812
141,asas,,13.60964298248291,6.032897472381592,11.495807647705078,17.67990493774414
142,asas,,3.044461727142334,8.465412139892578,15.95850944519043,8.583057403564453
143,asas,,3.719083547592163,10.706334114074707,18.464181900024414,2.74162220954895
144,asas,,2.539849281311035,10.592939376831055,19.72006607055664,0.6864597797393799
145,asas,,0.20506523549556732,2.031240224838257,16.39659309387207,0.8185067176818848
146,asas,,1.7166000604629517,16.578805923461914,18.38262939453125,2.1547913551330566
147,asas,,2.076470375061035,17.055997848510742,17.587013244628906,5.5864787101745605
148,asas,,1.5049898624420166,12.72392749786377,11.934550285339355,7.829874038696289
149,asas,,1.4073271751403809,6.701684951782227,8.921822547912598,10.931855201721191
150,asas,,0.9870083928108215,16.622665405273438,13.093575477600098,13.1779203414917
151,asas,,1.616927146911621,9.539054870605469,10.950401306152344,8.442193031311035
152,asas,,3.5500521659851074,12.515275955200195,14.681160926818848,11.271836280822754
153,asas,,1.4791828393936157,14.703516006469727,15.774595260620117,7.535104751586914
154,asas,,3.390512704849243,11.664999961853027,11.859857559204102,11.561270713806152
155,asas,,2.079667806625366,9.921792984008789,14.435322761535645,13.512473106384277
156,asas,,1.3863204717636108,9.318914413452148,17.615480422973633,12.417089462280273
157,asas,,11.66947078704834,15.913373947143555,17.729551315307617,14.526799201965332
158,asas,,11.490428924560547,18.505720138549805,17.15757179260254,16.020723342895508
159,asas,,13.09351634979248,12.097210884094238,16.76580047607422,15.077936172485352
160,asas,,11.958202362060547,14.95866584777832,19.134572982788086,16.153446197509766
161,asas,,11.899089813232422,14.740984916687012,15.46064281463623,15.896347045898438
162,asas,,1.4346174001693726,17.540632247924805,15.042258262634277,3.33469820022583
163,asas,,1.6868870258331299,10.719447135925293,15.127105712890625,4.283957004547119
164,asas,,1.6966583728790283,18.022790908813477,22.410688400268555,4.510630130767822
165,asas,they said that we knew that,10.349130630493164,11.086416244506836,9.19305419921875,9.719695091247559
166,asas,they said that we knew that,10.653225898742676,7.404121398925781,2.3534064292907715,10.010651588439941
167,asas,they said that we knew that,8.438239097595215,10.391035079956055,8.588759422302246,8.002986907958984
168,asas,they said that we knew that,0.5928104519844055,14.641595840454102,12.944013595581055,1.3234106302261353
169,asas,they said that we knew that,5.2572150230407715,13.311203956604004,12.273983001708984,4.522597312927246
170,asas,they said that we knew that,14.072671890258789,18.894325256347656,14.539228439331055,15.709229469299316
171,asas,they said that we knew that,15.903036117553711,11.041288375854492,6.117958068847656,16.27705192565918
172,asas,they said that we knew that,18.978893280029297,7.380329132080078,4.728455066680908,18.844348907470703
173,asas,they said that we knew that,17.129663467407227,9.386856079101562,6.166375160217285,17.379796981811523
174,asas,they said that we knew that,17.85437774658203,7.110723495483398,4.20211935043335,17.43915557861328
175,asas,they said that we knew that,9.19842529296875,8.179461479187012,5.677605628967285,9.126256942749023
176,asas,they said that we knew that,2.8393304347991943,8.56865119934082,6.703739643096924,2.4612960815429688
177,asas,they said that we knew that,0.8714030385017395,10.591458320617676,9.031243324279785,1.1495306491851807
178,asas,they said that we knew that,0.2517825961112976,0.8523336052894592,1.0804637670516968,0.5706081390380859
179,asas,they said that we knew that,2.0151565074920654,13.564441680908203,11.769413948059082,2.2673449516296387
180,asas,they said that we knew that,2.7901418209075928,16.159576416015625,7.393685340881348,8.471713066101074
181,asas,they said that we knew that,3.2738492488861084,12.636738777160645,6.358586311340332,12.265432357788086
182,asas,they said that we knew that,2.097080707550049,9.34324836730957,7.198412895202637,13.117844581604004
183,asas,they said that we knew that,7.278847694396973,15.117015838623047,11.67723560333252,13.007259368896484
184,asas,they said that we knew that,1.7243475914001465,8.694095611572266,8.305967330932617,12.671976089477539
185,asas,they said that we knew that,8.268803596496582,15.097469329833984,13.171659469604492,11.866706848144531
186,asas,they said that we knew that,6.940568447113037,12.306087493896484,8.753747940063477,10.897435188293457
187,asas,they said that we knew that,8.70131778717041,11.25613784790039,8.547118186950684,10.670633316040039
188,asas,they said that we knew that,12.035184860229492,11.14312744140625,6.5774126052856445,13.180423736572266
189,asas,they said that we knew that,6.332412242889404,9.353882789611816,7.182114601135254,10.332751274108887
190,asas,they said that we knew that,15.565624237060547,14.932966232299805,11.85891056060791,16.133296966552734
191,asas,they said that we knew that,17.39464569091797,13.575757026672363,10.698049545288086,17.1204776763916
192,asas,they said that we knew that,15.64598560333252,12.165704727172852,8.057051658630371,15.489435195922852
193,asas,they said that we knew that,12.727486610412598,11.534347534179688,6.601193428039551,16.217153549194336
194,asas,they said that we knew that,14.49332332611084,11.684064865112305,9.275303840637207,16.121387481689453
195,asas,they said that we knew that,2.5901358127593994,13.138106346130371,8.668760299682617,6.951498985290527
196,asas,they said that we knew that,2.644101142883301,9.657456398010254,8.241068840026855,5.775371551513672
197,asas,they said that we knew that,1.3751113414764404,15.347370147705078,15.08371639251709,10.819645881652832
